,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code
15989,1800000,johor bahru,johor,4.0,freehold,partly furnished,2860.0,"['Garden', 'Air Conditioner', 'Balcony', 'Kitchen Cabinet', 'Garage', 'Bath Tub', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Bus Stop']",5.0,3.0,cluster house,629.37,450000.0,0.0013986013986013986,103,0,0,1,10
15990,650000,semenyih,selangor,1.0,freehold,unfurnished,2011.0,"['Parking', 'Jogging Track', 'Playground']",2.0,2.0,cluster house,323.22,650000.0,0.0004972650422675286,220,13,0,2,10
15991,1350000,iskandar puteri (nusajaya),johor,3.0,freehold,partly furnished,2885.0,"['Balcony', 'Air Conditioner', 'Kitchen Cabinet', 'Jogging Track', 'Playground']",4.0,2.0,cluster house,467.94,450000.0,0.0010398613518197574,92,0,0,1,10
15992,1300000,iskandar puteri (nusajaya),johor,6.0,freehold,unfurnished,3467.0,[],6.0,2.0,cluster house,374.96,216666.66666666666,0.0017306028266512836,92,0,0,2,10
15993,1250000,tebrau,johor,5.0,freehold,fully furnished,2400.0,[],5.0,2.0,cluster house,520.83,250000.0,0.0020833333333333333,280,0,0,0,10
15994,1300000,tampoi,johor,6.0,freehold,unfurnished,2420.0,[],4.0,2.0,cluster house,537.19,216666.66666666666,0.0024793388429752068,269,0,0,2,10
15995,1280000,skudai,johor,5.0,freehold,unfurnished,2475.0,[],3.0,2.0,cluster house,517.17,256000.0,0.00202020202020202,244,0,0,2,10
15996,1350000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,2851.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",4.0,4.0,cluster house,473.52,270000.0,0.00175377060680463,92,0,0,2,10
15997,1300000,puchong,selangor,4.0,leasehold,unfurnished,3400.0,"['Balcony', 'Parking', 'Jogging Track', 'Playground']",4.0,2.0,cluster house,382.35,325000.0,0.001176470588235294,197,13,1,2,10
15999,1490000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,3588.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores', '24-Hour Security']",5.0,3.0,cluster house,415.27,298000.0,0.0013935340022296545,92,0,0,2,10
16000,1180000,skudai,johor,5.0,leasehold,unfurnished,2485.0,[],4.0,2.0,cluster house,474.85,236000.0,0.002012072434607646,244,0,1,2,10
16001,1180000,johor bahru,johor,5.0,freehold,fully furnished,2900.0,"['Air Conditioner', 'Kitchen Cabinet', 'Parking', 'Playground']",4.0,3.0,cluster house,406.9,236000.0,0.0017241379310344827,103,0,0,0,10
16002,1550000,tampoi,johor,5.0,freehold,unfurnished,2420.0,[],4.0,2.0,cluster house,640.5,310000.0,0.002066115702479339,269,0,0,2,10
16003,1980000,johor bahru,johor,4.0,freehold,partly furnished,3737.0,[],4.0,2.0,cluster house,529.84,495000.0,0.0010703773080010704,103,0,0,1,10
16004,1580000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,2800.0,[],5.0,2.0,cluster house,564.29,316000.0,0.0017857142857142857,92,0,0,2,10
16005,1280000,tebrau,johor,5.0,freehold,partly furnished,2475.0,[],3.0,2.0,cluster house,517.17,256000.0,0.00202020202020202,280,0,0,1,10
16006,100000,george town,penang,1.0,leasehold,partly furnished,390.0,[],1.0,2.0,cluster house,256.41,100000.0,0.002564102564102564,82,7,1,1,10
16007,1650000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,3600.0,"['Kitchen Cabinet', 'Playground', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Badminton Court']",5.0,2.0,cluster house,458.33,330000.0,0.001388888888888889,92,0,0,2,10
16008,1650000,iskandar puteri (nusajaya),johor,6.0,freehold,unfurnished,3500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Badminton Court']",5.0,2.0,cluster house,471.43,275000.0,0.0017142857142857142,92,0,0,2,10
16009,758000,kluang,johor,4.0,freehold,unfurnished,3200.0,[],3.0,2.0,cluster house,236.88,189500.0,0.00125,125,0,0,2,10
16010,872000,kluang,johor,4.0,freehold,unfurnished,3800.0,[],3.0,2.0,cluster house,229.47,218000.0,0.0010526315789473684,125,0,0,2,10
16011,1280000,tebrau,johor,5.0,freehold,unfurnished,2475.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', '24-Hour Security', 'Nursery', 'Cafe']",3.0,2.0,cluster house,517.17,256000.0,0.00202020202020202,280,0,0,2,10
16012,938000,skudai,johor,5.0,freehold,unfurnished,2450.0,[],3.0,2.0,cluster house,382.86,187600.0,0.0020408163265306124,244,0,0,2,10
16013,1580000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,2800.0,['24-Hour Security'],5.0,2.0,cluster house,564.29,316000.0,0.0017857142857142857,92,0,0,2,10
16014,1130000,johor bahru,johor,4.0,freehold,unfurnished,2380.0,"['Air Conditioner', 'Kitchen Cabinet', 'Balcony', 'Garden', 'Garage']",3.0,2.0,cluster house,474.79,282500.0,0.0016806722689075631,103,0,0,2,10
16015,1150000,skudai,johor,6.0,freehold,unfurnished,2713.0,[],5.0,2.0,cluster house,423.88,191666.66666666666,0.0022115739034279398,244,0,0,2,10
16016,1300000,iskandar puteri (nusajaya),johor,6.0,freehold,unfurnished,2240.0,[],6.0,2.0,cluster house,580.36,216666.66666666666,0.0026785714285714286,92,0,0,2,10
16017,1250000,iskandar puteri (nusajaya),johor,5.0,freehold,partly furnished,2700.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Parking', '24-Hour Security']",5.0,2.0,cluster house,462.96,250000.0,0.001851851851851852,92,0,0,1,10
16018,657000,semenyih,selangor,4.0,freehold,unfurnished,1780.0,[],3.0,2.0,cluster house,369.1,164250.0,0.0022471910112359553,220,13,0,2,10
16019,1200000,kulai,johor,5.0,freehold,partly furnished,2720.0,['24-Hour Security'],4.0,2.0,cluster house,441.18,240000.0,0.001838235294117647,148,0,0,1,10
16020,250000,jelutong,penang,3.0,leasehold,partly furnished,690.0,[],2.0,2.0,cluster house,362.32,83333.33333333333,0.004347826086956522,97,7,1,1,10
16021,250000,ayer itam,penang,3.0,leasehold,partly furnished,690.0,[],2.0,2.0,cluster house,362.32,83333.33333333333,0.004347826086956522,6,7,1,1,10
16022,740000,pasir gudang,johor,5.0,freehold,unfurnished,2665.0,['24-Hour Security'],4.0,2.0,cluster house,277.67,148000.0,0.001876172607879925,178,0,0,2,10
16023,988000,skudai,johor,4.0,freehold,unfurnished,2380.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",4.0,2.0,cluster house,415.13,247000.0,0.0016806722689075631,244,0,0,2,10
16024,1500000,tebrau,johor,5.0,freehold,unfurnished,2240.0,"['Kitchen Cabinet', '24-Hour Security']",5.0,4.0,cluster house,669.64,300000.0,0.002232142857142857,280,0,0,2,10
16025,1150000,tebrau,johor,4.0,freehold,partly furnished,2380.0,[],3.0,2.0,cluster house,483.19,287500.0,0.0016806722689075631,280,0,0,1,10
16026,1800000,johor bahru,johor,4.0,freehold,partly furnished,2860.0,[],5.0,2.0,cluster house,629.37,450000.0,0.0013986013986013986,103,0,0,1,10
16027,1050000,johor bahru,johor,4.0,freehold,unfurnished,2400.0,"['Parking', 'Playground', '24-Hour Security']",4.0,2.0,cluster house,437.5,262500.0,0.0016666666666666668,103,0,0,2,10
16028,1750000,johor bahru,johor,5.0,freehold,fully furnished,2302.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking', 'Playground']",4.0,2.0,cluster house,760.21,350000.0,0.002172024326672459,103,0,0,0,10
16029,1150000,sungai buloh,selangor,5.0,freehold,unfurnished,2600.0,"['Kitchen Cabinet', 'Garden', 'Parking', 'Playground']",4.0,3.0,cluster house,442.31,230000.0,0.0019230769230769232,252,13,0,2,10
16030,1350000,johor bahru,johor,4.0,freehold,unfurnished,2928.0,"['Kitchen Cabinet', 'Parking', '24-Hour Security']",3.0,2.0,cluster house,461.07,337500.0,0.001366120218579235,103,0,0,2,10
16031,1300000,tebrau,johor,4.0,freehold,unfurnished,2240.0,"['Balcony', '24-Hour Security']",4.0,2.0,cluster house,580.36,325000.0,0.0017857142857142857,280,0,0,2,10
16032,1150000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,2887.0,[],4.0,2.0,cluster house,398.34,230000.0,0.0017319016279875303,92,0,0,2,10
16033,1230000,johor bahru,johor,5.0,freehold,unfurnished,2600.0,"['Kitchen Cabinet', 'Balcony', '24-Hour Security', 'Parking']",4.0,2.0,cluster house,473.08,246000.0,0.0019230769230769232,103,0,0,2,10
16034,1280000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,2600.0,[],3.0,2.0,cluster house,492.31,256000.0,0.0019230769230769232,92,0,0,2,10
16035,1450000,johor bahru,johor,6.0,freehold,unfurnished,3933.0,[],6.0,2.0,cluster house,368.68,241666.66666666666,0.0015255530129672007,103,0,0,2,10
16036,1130000,johor bahru,johor,4.0,freehold,partly furnished,2380.0,[],3.0,2.0,cluster house,474.79,282500.0,0.0016806722689075631,103,0,0,1,10
16037,850000,shah alam,selangor,5.0,leasehold,unfurnished,2045.0,"['Air Conditioner', 'Kitchen Cabinet', 'Balcony', 'Garage', 'Garden', 'Bbq', 'Parking', 'Playground', 'Business Centre', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Cafe']",3.0,4.0,cluster house,415.65,170000.0,0.0024449877750611247,237,13,1,2,10
16038,1050000,iskandar puteri (nusajaya),johor,5.0,freehold,partly furnished,2447.0,[],5.0,2.0,cluster house,429.1,210000.0,0.002043318348998774,92,0,0,1,10
16039,1638000,puchong,selangor,6.0,leasehold,unfurnished,3720.0,"['Balcony', 'Garden', 'Garage', 'Parking', 'Playground', '24-Hour Security']",5.0,3.0,cluster house,440.32,273000.0,0.0016129032258064516,197,13,1,2,10
16040,1270000,johor bahru,johor,5.0,freehold,fully furnished,2802.0,[],5.0,2.0,cluster house,453.25,254000.0,0.0017844396859386152,103,0,0,0,10
16041,1130000,tebrau,johor,4.0,freehold,unfurnished,2300.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Balcony', 'Parking', 'Playground', '24-Hour Security', 'Basketball Court']",3.0,3.0,cluster house,491.3,282500.0,0.0017391304347826088,280,0,0,2,10
16042,1660000,johor bahru,johor,3.0,freehold,unfurnished,2360.0,[],4.0,2.0,cluster house,703.39,553333.3333333334,0.001271186440677966,103,0,0,2,10
16043,1280000,skudai,johor,4.0,freehold,unfurnished,2475.0,[],3.0,2.0,cluster house,517.17,320000.0,0.0016161616161616162,244,0,0,2,10
16044,1550000,skudai,johor,5.0,leasehold,unfurnished,2812.0,[],4.0,2.0,cluster house,551.21,310000.0,0.0017780938833570413,244,0,1,2,10
16045,1350000,tebrau,johor,5.0,freehold,unfurnished,2840.0,"['Kitchen Cabinet', '24-Hour Security']",5.0,2.0,cluster house,475.35,270000.0,0.0017605633802816902,280,0,0,2,10
16046,2150000,shah alam,selangor,5.0,leasehold,unfurnished,3770.0,"['Parking', 'Jogging Track', 'Playground', '24-Hour Security']",6.0,2.0,cluster house,570.29,430000.0,0.001326259946949602,237,13,1,2,10
16048,1050000,tampoi,johor,4.0,freehold,unfurnished,2450.0,"['Balcony', 'Parking', 'Playground', '24-Hour Security']",4.0,2.0,cluster house,428.57,262500.0,0.0016326530612244899,269,0,0,2,10
16049,1350000,tebrau,johor,5.0,freehold,unfurnished,2840.0,[],5.0,2.0,cluster house,475.35,270000.0,0.0017605633802816902,280,0,0,2,10
16050,860000,kajang,selangor,5.0,freehold,unfurnished,2940.0,['24-Hour Security'],4.0,3.0,cluster house,292.52,172000.0,0.0017006802721088435,105,13,0,2,10
16051,1050000,tampoi,johor,4.0,freehold,unfurnished,2373.0,['24-Hour Security'],4.0,2.0,cluster house,442.48,262500.0,0.001685630004214075,269,0,0,2,10
16052,1200000,kulai,johor,5.0,freehold,partly furnished,2720.0,[],4.0,2.0,cluster house,441.18,240000.0,0.001838235294117647,148,0,0,1,10
16053,1350000,tebrau,johor,5.0,freehold,unfurnished,2840.0,[],5.0,2.0,cluster house,475.35,270000.0,0.0017605633802816902,280,0,0,2,10
16054,1280000,skudai,johor,5.0,freehold,partly furnished,2475.0,[],3.0,2.0,cluster house,517.17,256000.0,0.00202020202020202,244,0,0,1,10
16055,1350000,tebrau,johor,4.0,freehold,unfurnished,2840.0,[],3.0,2.0,cluster house,475.35,337500.0,0.0014084507042253522,280,0,0,2,10
16056,2736000,skudai,johor,4.0,freehold,fully furnished,3706.0,[],4.0,2.0,cluster house,738.26,684000.0,0.0010793308148947653,244,0,0,0,10
16057,1280000,tebrau,johor,5.0,freehold,unfurnished,2475.0,"['Garage', 'Air Conditioner', 'Balcony', 'Kitchen Cabinet', 'Garden', 'Bath Tub', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Salon', '24-Hour Security', 'Nursery', 'Cafe']",3.0,2.0,cluster house,517.17,256000.0,0.00202020202020202,280,0,0,2,10
16058,788000,kulai,johor,5.0,freehold,unfurnished,2497.0,"['Balcony', 'Parking', '24-Hour Security']",3.0,2.0,cluster house,315.58,157600.0,0.002002402883460152,148,0,0,2,10
16059,1150000,johor bahru,johor,4.0,freehold,partly furnished,2380.0,[],3.0,2.0,cluster house,483.19,287500.0,0.0016806722689075631,103,0,0,1,10
16060,1500000,iskandar puteri (nusajaya),johor,3.0,freehold,unfurnished,2885.0,[],4.0,2.0,cluster house,519.93,500000.0,0.0010398613518197574,92,0,0,2,10
16061,2000000,iskandar puteri (nusajaya),johor,5.0,freehold,partly furnished,3150.0,"['Air Conditioner', 'Kitchen Cabinet', '24-Hour Security']",5.0,2.0,cluster house,634.92,400000.0,0.0015873015873015873,92,0,0,1,10
16062,770000,setia alam,selangor,3.0,freehold,unfurnished,1650.0,"['Jogging Track', 'Playground']",3.0,2.0,cluster house,466.67,256666.66666666666,0.0018181818181818182,235,13,0,2,10
16063,1180000,skudai,johor,5.0,leasehold,unfurnished,2485.0,"['Parking', 'Playground']",4.0,2.0,cluster house,474.85,236000.0,0.002012072434607646,244,0,1,2,10
16064,1800000,iskandar puteri (nusajaya),johor,5.0,freehold,fully furnished,2100.0,"['Kitchen Cabinet', 'Parking', '24-Hour Security']",5.0,1.0,cluster house,857.14,360000.0,0.002380952380952381,92,0,0,0,10
16065,1150000,tebrau,johor,4.0,freehold,unfurnished,2380.0,[],3.0,2.0,cluster house,483.19,287500.0,0.0016806722689075631,280,0,0,2,10
16066,660000,ulu tiram,johor,4.0,freehold,unfurnished,2050.0,[],3.0,2.0,cluster house,321.95,165000.0,0.001951219512195122,295,0,0,2,10
16067,1950000,iskandar puteri (nusajaya),johor,7.0,freehold,unfurnished,3408.0,[],7.0,2.0,cluster house,572.18,278571.4285714286,0.0020539906103286387,92,0,0,2,10
16068,1650000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,2800.0,"['Kitchen Cabinet', 'Jogging Track']",5.0,3.0,cluster house,589.29,330000.0,0.0017857142857142857,92,0,0,2,10
16069,1350000,tebrau,johor,5.0,freehold,unfurnished,2840.0,[],5.0,2.0,cluster house,475.35,270000.0,0.0017605633802816902,280,0,0,2,10
16070,1100000,skudai,johor,5.0,freehold,unfurnished,2840.0,"['Kitchen Cabinet', 'Jogging Track']",4.0,2.0,cluster house,387.32,220000.0,0.0017605633802816902,244,0,0,2,10
16071,1200000,skudai,johor,5.0,leasehold,partly furnished,2961.0,"['Parking', 'Playground']",5.0,2.0,cluster house,405.27,240000.0,0.0016886187098953055,244,0,1,1,10
16072,1150000,iskandar puteri (nusajaya),johor,5.0,freehold,partly furnished,2200.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security', 'Clubhouse']",4.0,2.0,cluster house,522.73,230000.0,0.0022727272727272726,92,0,0,1,10
16073,980000,skudai,johor,6.0,freehold,unfurnished,2800.0,[],5.0,2.0,cluster house,350.0,163333.33333333334,0.002142857142857143,244,0,0,2,10
16074,1280000,tebrau,johor,5.0,freehold,unfurnished,2628.0,[],3.0,2.0,cluster house,487.06,256000.0,0.001902587519025875,280,0,0,2,10
16075,1350000,tebrau,johor,5.0,freehold,unfurnished,2840.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garage', '24-Hour Security']",5.0,2.0,cluster house,475.35,270000.0,0.0017605633802816902,280,0,0,2,10
16076,265000,ayer itam,penang,3.0,leasehold,partly furnished,700.0,"['Air Conditioner', 'Kitchen Cabinet', 'Parking']",1.0,2.0,cluster house,378.57,88333.33333333333,0.004285714285714286,6,7,1,1,10
16077,1200000,tebrau,johor,6.0,freehold,fully furnished,2590.0,[],4.0,2.0,cluster house,463.32,200000.0,0.0023166023166023165,280,0,0,0,10
16078,1950000,iskandar puteri (nusajaya),johor,7.0,freehold,unfurnished,3408.0,[],7.0,2.0,cluster house,572.18,278571.4285714286,0.0020539906103286387,92,0,0,2,10
16079,1050000,tampoi,johor,4.0,freehold,unfurnished,2373.0,[],4.0,2.0,cluster house,442.48,262500.0,0.001685630004214075,269,0,0,2,10
16080,850000,klang,selangor,4.0,freehold,unfurnished,1700.0,['Parking'],3.0,2.0,cluster house,500.0,212500.0,0.002352941176470588,123,13,0,2,10
16081,1050000,johor bahru,johor,4.0,freehold,unfurnished,1924.0,"['Bbq', 'Parking', '24-Hour Security', 'Clubhouse']",3.0,2.0,cluster house,545.74,262500.0,0.002079002079002079,103,0,0,2,10
16082,1750000,tebrau,johor,5.0,freehold,unfurnished,3788.0,[],4.0,2.0,cluster house,461.99,350000.0,0.0013199577613516368,280,0,0,2,10
16083,822000,klang,selangor,4.0,freehold,unfurnished,1700.0,['Parking'],3.0,2.0,cluster house,483.53,205500.0,0.002352941176470588,123,13,0,2,10
16084,400000,alor gajah,melaka,4.0,freehold,unfurnished,1540.0,[],3.0,2.0,cluster house,259.74,100000.0,0.0025974025974025974,1,4,0,2,10
16085,418000,alor gajah,melaka,4.0,freehold,unfurnished,2529.0,[],3.0,2.0,cluster house,165.28,104500.0,0.0015816528272044287,1,4,0,2,10
16086,1350000,tebrau,johor,4.0,freehold,unfurnished,2380.0,"['Garage', 'Kitchen Cabinet', '24-Hour Security']",3.0,2.0,cluster house,567.23,337500.0,0.0016806722689075631,280,0,0,2,10
16087,1500000,iskandar puteri (nusajaya),johor,4.0,freehold,unfurnished,3500.0,[],3.0,2.0,cluster house,428.57,375000.0,0.001142857142857143,92,0,0,2,10
16088,980000,telok panglima garang,selangor,5.0,leasehold,unfurnished,2118.0,[],5.0,2.0,cluster house,462.7,196000.0,0.002360717658168083,281,13,1,2,10
16089,1100000,telok panglima garang,selangor,5.0,leasehold,unfurnished,2118.0,[],5.0,2.0,cluster house,519.36,220000.0,0.002360717658168083,281,13,1,2,10
16090,1350000,iskandar puteri (nusajaya),johor,4.0,freehold,unfurnished,2960.0,"['Air Conditioner', 'Kitchen Cabinet', 'Parking', 'Jogging Track', 'Playground']",3.0,2.0,cluster house,456.08,337500.0,0.0013513513513513514,92,0,0,2,10
16091,780000,iskandar puteri (nusajaya),johor,4.0,freehold,unfurnished,2063.0,"['Jogging Track', 'Playground', '24-Hour Security']",3.0,2.0,cluster house,378.09,195000.0,0.0019389238972370335,92,0,0,2,10
16092,699000,skudai,johor,4.0,freehold,partly furnished,1540.0,[],3.0,2.0,cluster house,453.9,174750.0,0.0025974025974025974,244,0,0,1,10
16093,1200000,tebrau,johor,6.0,freehold,fully furnished,2590.0,[],4.0,2.0,cluster house,463.32,200000.0,0.0023166023166023165,280,0,0,0,10
16094,498000,pontian,johor,3.0,freehold,unfurnished,1170.0,[],3.0,2.0,cluster house,425.64,166000.0,0.002564102564102564,191,0,0,2,10
16096,780000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,2240.0,"['Kitchen Cabinet', 'Garage', 'Bath Tub', 'Balcony', 'Air Conditioner', 'Garden', 'Bbq', 'Jogging Track', 'Playground', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Nursery', 'Cafe']",4.0,2.0,cluster house,348.21,156000.0,0.002232142857142857,92,0,0,2,10
16097,650000,setia alam,selangor,4.0,freehold,unfurnished,1750.0,"['Kitchen Cabinet', 'Parking', 'Jogging Track']",3.0,4.0,cluster house,371.43,162500.0,0.002285714285714286,235,13,0,2,10
16098,1450000,johor bahru,johor,5.0,freehold,partly furnished,3933.0,['Kitchen Cabinet'],5.0,2.0,cluster house,368.68,290000.0,0.0012712941774726673,103,0,0,1,10
16099,1050000,tampoi,johor,4.0,freehold,unfurnished,2450.0,['24-Hour Security'],4.0,2.0,cluster house,428.57,262500.0,0.0016326530612244899,269,0,0,2,10
16100,1690000,iskandar puteri (nusajaya),johor,1.0,freehold,unfurnished,2800.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground']",5.0,2.0,cluster house,603.57,1690000.0,0.00035714285714285714,92,0,0,2,10
16101,1350000,kluang,johor,4.0,freehold,partly furnished,2380.0,"['Parking', 'Playground', '24-Hour Security']",3.0,2.0,cluster house,567.23,337500.0,0.0016806722689075631,125,0,0,1,10
16102,850000,ipoh,perak,5.0,freehold,unfurnished,2800.0,[],4.0,2.0,cluster house,303.57,170000.0,0.0017857142857142857,91,8,0,2,10
16103,1750000,johor bahru,johor,6.0,freehold,unfurnished,3237.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', '24-Hour Security', 'Clubhouse']",5.0,2.0,cluster house,540.62,291666.6666666667,0.0018535681186283596,103,0,0,2,10
16104,1380000,setia alam,selangor,5.0,freehold,unfurnished,2451.0,"['Jogging Track', 'Playground', 'Gym']",4.0,5.0,cluster house,563.04,276000.0,0.002039983680130559,235,13,0,2,10
16105,780000,iskandar puteri (nusajaya),johor,5.0,freehold,fully furnished,2240.0,"['Garage', 'Air Conditioner', 'Kitchen Cabinet', 'Parking']",4.0,2.0,cluster house,348.21,156000.0,0.002232142857142857,92,0,0,0,10
16106,1960000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,3358.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court']",5.0,2.0,cluster house,583.68,392000.0,0.0014889815366289458,92,0,0,2,10
